force,intelligence,agilite,chance,experience,niveau_quete,equipement,fatigue,survie
53.93722471738247,45.72022311548982,28.64934171491454,9.83557248153302,0.23020304978826278,2.0,29.399658962875286,44.63059807605755,0
64.76933159990821,49.01072580695134,50.48438913345516,93.73959760513551,6.6241388747645065,4.0,67.16788736777373,45.04748419067214,1
53.42736562379941,63.496389843332075,78.24441110830858,84.53635196726216,2.0875769546610865,2.0,34.13435098268548,48.95726655198562,1
47.68703435223519,27.54555956875403,48.4071721750857,17.69343262235953,3.2555020331688795,7.0,48.63035230372938,33.22250109102029,0
43.977926088214225,57.64819492368101,59.04743592499468,67.24269513112986,13.215495923778766,9.0,47.16914730680659,43.79981721408342,1
20.42956019265145,53.32904416426112,28.752129437062408,37.42563073621642,2.017122243871152,7.0,44.77450463820621,59.043674868735394,0
35.60311583210583,59.849025280162984,58.566141944152974,56.58718038327649,3.130592567736234,6.0,28.027394738392942,32.53197957530488,0
40.78722458080425,55.783372878156364,46.257114699909025,57.35560322533734,0.06888440838807922,10.0,1.691433175881069,31.60012045746609,0
71.1424445243783,99.10600279821789,69.71459991359725,44.13980499209195,0.42560429847425785,1.0,30.73746527813289,34.15831049062697,1
56.872365791369226,37.24520031497368,73.74772103129501,30.405858360340087,1.496018232280249,10.0,25.93748932550107,18.04454364031635,0
14.73919689274532,39.380060899963645,100.0,32.73647369209351,0.14123735229361165,9.0,5.9107543136282885,26.343210762968642,0
56.4816793878959,37.53718947150471,61.59266346427151,27.095202112968938,4.989881481727823,5.0,42.85215573855326,25.528401527198092,1
42.29835439167367,38.890457616794905,56.51592633164333,29.20444479423888,2.7791006249478594,5.0,22.155303975595892,39.989549526639436,0
36.461559993880826,37.252257453869646,53.88768603154672,48.320542748766115,3.9719719786681287,6.0,84.3335631342765,56.72291311411534,1
62.23352577681736,73.78033062215104,42.936674143786234,32.106000272231206,0.959721653030698,9.0,9.952809804856383,69.07428193758943,0
70.61999044991902,78.4100849597971,56.76967686923382,67.0513016428155,1.7544018919447144,8.0,15.314929647137335,41.14377234383729,1
68.62560238232398,38.58507412501048,44.091971797219415,87.18115388339818,5.45060929574356,8.0,53.94448519120398,49.12939502857416,1
33.21564953554723,33.352888537915426,53.36921952539229,35.49866896574893,16.805470429497532,8.0,61.615612649393725,44.86787611815391,0
43.81575248297571,59.42831112772808,76.3519507121592,55.98511251338443,0.25866049851739886,1.0,43.25535563596807,0.0,1
56.62526862807128,38.95553911438057,29.869148694407176,62.49212775757334,11.053874284050591,1.0,57.81361437656969,17.04218176279452,1
69.51090254244718,62.65863635511022,72.7975712225809,61.80005677298186,4.300511457011099,8.0,29.86641599505447,55.22528582329479,1
40.4165152430942,54.058460417026,76.34230134679731,51.89888169790218,4.14964286364568,5.0,17.612899831096883,57.16970343839158,0
46.286820466723654,19.68511770005536,47.63862946017842,68.56706045899305,3.4685220309841935,9.0,53.00329027288887,56.712160502399406,0
27.873300519879436,80.95010402660122,7.562902019828108,62.05622381701643,0.3595969222453063,2.0,11.392441060651118,36.44376031073222,0
26.075867518386584,85.91755346191044,37.84356025811135,19.058439441817555,0.4708768043237807,9.0,39.32534302610998,0.10331078798050441,0
66.25051644788397,37.744226190312276,75.93989093122218,71.72890160973182,4.592866746058765,8.0,52.97071485097026,19.429500286416555,1
77.12480057141646,42.24596880128032,49.542638754022356,72.18227093166855,2.0848444032609996,9.0,32.265921746072586,22.489843087056762,1
48.55979756839332,55.7173078144981,30.013955354101785,30.91784739553546,12.460748078922748,4.0,50.35928312252845,52.57537158181424,1
70.07065795784048,56.6891357997405,39.90450157543565,50.94844588619005,2.609353123868731,1.0,20.46281467782216,32.852578071668084,1
57.23272050095268,63.170885453456606,66.81240053009105,67.08322482027674,0.7732291877534686,1.0,38.487599126071466,73.80801016260835,1
37.09760490789751,90.20409077532699,60.93467136402759,44.76715451051596,6.271400179587881,5.0,0.0,69.35276675721516,0
57.227912110168276,46.46105545011901,45.22135801660611,76.8244511941503,1.7361231347784893,2.0,44.20814135540913,73.47396892441726,1
80.76073132931938,34.03405510923093,42.663511763706246,100.0,3.727155430950427,8.0,39.246455976536566,21.66974012713556,1
49.283479217800966,22.413615439709456,42.16483701912356,30.35034918412544,5.983873622284977,10.0,38.62551174877472,49.81782424283143,0
81.29287311628012,35.38139920116162,31.55179631002995,15.47388492115563,11.526148494521472,5.0,56.68683110900066,30.449518221242606,1
0.0,49.337460542524056,82.30751378938884,57.595464890121896,7.85568413893404,5.0,25.10802239888615,46.55743636466581,0
66.43805008750448,85.89115727035576,43.5535906157732,68.03906262815359,5.6406339580879985,2.0,5.086377595037751,23.8877251451208,1
51.74094136476342,39.64777401927657,74.34317041650993,44.22834065388078,5.691443173395632,7.0,48.41151239610069,64.5231273510291,1
44.01985299068265,54.47575903277797,80.42632103844903,86.33151658302586,14.586883621545695,8.0,78.92195982586173,24.261368995922286,1
51.835215530710045,49.67154207854496,69.9662179629592,16.534855006918782,1.7536354626184048,10.0,7.416241346185753,1.055219506578048,0
10.248621707982146,73.76786546896167,41.367593745639034,67.32296557579028,0.005563565158914325,1.0,14.223925975371637,80.67561631486323,0
45.60656224324976,100.0,58.07460180673219,34.85347948102766,1.586959071621656,2.0,44.458791538654864,48.84993359135861,1
57.14225143023493,39.382624541593586,49.51608787218168,92.98444765518241,1.2288082367478783,10.0,37.84096287269854,18.617464711637442,1
79.55788089483032,40.21121114963556,31.925962785397438,99.81288382920296,5.421100550295199,4.0,85.28882794519102,36.75457769861726,1
39.63459563452705,70.88321754138144,56.48718563443206,30.833585305416303,5.0216713854517625,5.0,56.178204803292004,28.462858105662313,1
33.830127942136244,63.637829792526226,26.41920417680395,36.2610716022855,4.500381775050319,2.0,51.53213062849636,40.1148289360888,0
39.96485912830927,86.93414651472068,73.75358776923127,71.48969717449505,0.08188407087170259,1.0,18.70693764182017,56.05561671829641,1
68.30804235404148,61.67856370651928,40.70765405403214,40.32173375526213,6.524089030112638,9.0,50.92026500608551,52.91558185807261,1
56.57502219319369,42.81415818425881,54.023193117456785,48.864719551694044,1.9543389400724234,1.0,56.339882817275395,45.07458041017028,1
39.404795924659226,61.813096613846184,55.665757430922845,50.63471051356026,5.468959462440756,4.0,38.47205744878793,40.105062266190174,1
60.26534866226712,72.17407161165815,44.82190052591845,2.008171095058593,4.066171663925939,2.0,36.3741247217949,61.57341515056021,1
51.941550986960806,66.40964362394729,61.733876029505495,49.654056347644065,2.0983089700116713,4.0,36.316920839127334,1.4908356332621295,1
69.37289981065778,60.14548062214595,40.501926867549514,32.756805648395655,0.7226801368761621,8.0,21.4778800516688,25.02134613479124,1
35.95893812245295,71.33349379178307,67.42594594914488,37.6719294400057,0.49589219654450334,8.0,35.026237104938716,20.426743334876647,0
43.44675706804463,73.38591180891345,23.08040639506503,86.09080008672035,8.904641684810152,9.0,51.468865443755526,60.125155460057826,1
42.15783693735685,77.64317982075055,52.52759159092824,18.587327643018593,12.52947947958093,5.0,77.2587551568717,25.218147686430576,1
20.72970103735763,62.97419775179286,88.77857998116569,70.33012966869943,5.246083635576149,7.0,37.65128063349175,14.280892154191033,0
55.922405541291525,46.657638393662914,29.993373507888506,43.02592674170479,0.5459174856321205,3.0,41.21276316221684,50.98655092233866,1
55.221105443597786,52.934273728666454,36.44510058950297,43.00599578760414,2.5710501962915,10.0,32.748621162702236,21.825048381805495,0
50.102269132849216,74.13017933016714,60.2781569931783,69.75929740129278,6.527060647052451,4.0,52.650512920838565,32.98547034983285,1
45.308257332497064,33.66128658025528,53.591635638791956,58.50128236422226,7.566569501452846,10.0,41.382262166027225,87.62287801763395,0
21.692585158991715,57.37346617745803,57.012601985471186,64.26532493048828,0.6290556238939529,9.0,39.860206051966,55.74277108006947,0
41.58709354469282,42.13322375345279,59.78374260295327,74.20461651332153,0.00015359658607904747,10.0,40.92384462949888,35.77918785170651,0
43.14570966946461,50.57489645869635,62.6944293712354,41.71729042041693,6.2263538292630916,10.0,26.452865662659047,37.577437481116334,0
33.95445461556762,75.56903725214598,72.19399683912447,34.69408163730624,2.2049136037394086,1.0,50.94545851753784,58.149751724429436,1
46.77428576667982,53.82198136039807,58.19637313857025,22.871236836055047,1.4683755183333849,2.0,30.43959023244645,53.25740860209261,0
58.08101713629077,50.92873096312297,45.17484690762915,29.36473675052612,0.06490682142417693,5.0,23.082863223456116,41.51198978901874,0
87.7237180242106,22.802877180401616,63.451474024054626,100.0,3.885899428401247,3.0,27.121677181752165,42.07119884478849,1
53.49155625663678,64.92507132054442,87.9976386979043,81.11698951841967,9.524105661256394,2.0,53.5212154939864,10.403030391240563,1
55.15100781445528,62.909683622821504,47.34732507234853,16.223140844799467,15.806767848868619,1.0,61.5442103641844,6.1997889986212655,1
48.511081684676654,93.2650944661092,30.50941390658717,16.938551081410743,4.170616230474973,10.0,43.90334024407524,36.46355448452991,1
11.624575694019171,43.844435300939985,72.14161338573945,62.04665154296229,3.612481699611379,3.0,43.07827516399995,27.33429629307711,0
49.46972249101566,54.383006553278776,47.59237672092804,63.681619934449174,0.44446419545465066,1.0,40.01769807116197,51.72158068680727,1
51.204604198820526,54.9876736742151,6.546609079719275,63.72209588293411,3.980029713766818,1.0,79.6043211698295,43.94359487611252,1
99.26484224970572,81.5490655952695,66.94843354300843,43.626105161157554,2.390010289540501,1.0,35.37539693905877,24.544512130112405,1
46.15278070437755,48.09408935226096,39.29343628092155,46.86364349992749,4.671449762695824,8.0,28.32429872680305,43.26396918992715,0
56.03094684667225,55.58043051540678,48.189334353916784,58.196988103983934,2.4610527213058946,3.0,4.624905457538281,31.635344288901543,0
49.305764605895135,62.15793019433079,56.63960661138029,52.14732515733326,1.3741525333169737,1.0,14.81855309377515,81.33202756028058,0
26.62643924760936,53.73218246312716,53.809993595581325,0.0,0.49890983052460547,7.0,49.52804942234287,47.72484597925914,0
72.85645629030041,41.071327708989436,64.1890363427808,44.25500923562016,1.8910869440627924,10.0,44.58104148972219,8.787860259341429,1
65.03866065373549,53.88179985796615,41.29027258860313,28.71483914349216,0.5081974269170653,3.0,10.766604156109223,76.41030200439164,0
65.82063894086093,71.47263499719544,60.26211596352165,54.3802854727128,0.9733693725394515,8.0,68.9099253600672,27.337019920855,1
31.81225090410522,29.469694011778795,44.80906644832166,100.0,21.845022392779452,4.0,78.59151195048153,20.505260184396615,1
78.05588621872198,52.65939348293752,64.77620961775006,59.18704163685761,2.9358662775402444,4.0,42.77648335328558,82.87373305087041,1
21.962978744154384,35.997583701216534,62.30734968026107,42.161757845690055,3.7950650870105034,5.0,71.25350787306222,46.916733155911274,0
61.73714187600541,73.90093257849685,31.291225959108093,73.0450375494313,10.34225198062674,6.0,76.77633977367667,54.01532014410971,1
93.80911251619958,19.536261904324505,71.71964232350064,62.067197180230316,27.095537647438405,7.0,95.90813743235921,54.66120231744301,1
30.189273497386232,38.82156305456823,39.28073109771904,60.50236226129603,4.369922588900713,4.0,51.178054290195256,35.88020567524393,0
38.67404540794456,57.54423750129042,66.1611559656229,65.17126483039178,8.369184111100193,8.0,60.58014466476339,28.551894596273595,1
51.993027301752825,81.31048058468681,57.345746268026815,100.0,1.979611610881493,6.0,30.344716246082747,31.814850901245194,1
39.93048691767601,48.68499477854024,86.76367353590246,21.727789116852108,1.824572245600824,1.0,37.9510379543646,72.17732558488066,0
18.986731378677348,38.896009466136036,45.53068035256295,61.84080192028636,2.5767100447724607,1.0,43.76822750066562,44.07575106413617,0
51.371259496120544,87.6231413888118,43.01366407763605,26.84047175046154,5.581447001277347,9.0,39.26115508687852,66.25830079432274,1
28.753925725477902,21.03972199167512,49.611607882245345,63.887816158556205,5.73153437178218,10.0,26.981776097831066,38.471097455430034,0
59.47184861270363,6.023880867598365,43.93640434331449,27.032837212847642,1.8934302072868179,6.0,29.794904394943618,24.89232845312511,0
31.61151531532394,58.800289001066645,65.998838038841,39.56582965987289,0.7147922927547222,10.0,16.610595466920632,11.155670522638914,0
80.99868810035079,39.958915512947776,17.673787831268243,42.62275214405234,5.003748524175631,8.0,40.97308561143472,52.9600637030808,1
34.334934153275256,29.575343657385737,28.926351617072918,74.39541798361773,0.6866981004259967,7.0,4.666538920754296,73.88196156823948,0
43.55876967588649,64.16712894598706,28.64394156841614,72.96136109856035,4.3195886381389625,6.0,43.75475493389114,22.280539835069987,1
66.27034434739339,54.87601427542398,69.00615183947151,18.85706558884039,5.911417437719912,4.0,17.35371744191735,50.267451372760405,1
25.382713671320897,38.71842738526543,84.2122674516385,51.37335277499622,6.030066029224481,7.0,36.008036158553885,12.487685686384985,0
54.54919869208259,24.39391202658211,47.91101562925057,32.26050363127068,7.001400752795063,9.0,51.56431762280281,28.886066458762176,1
76.14285508564856,67.44914656560289,46.623565536199784,18.537377233116636,10.312309439492243,10.0,62.491819551672435,45.35873570749095,1
17.85033530877545,63.00402355917322,51.40104326226363,44.57457373939074,3.4653258392632806,10.0,47.01603981177908,5.434118286591961,0
53.692677170646085,48.01648272441234,73.23756605216381,42.28793028860451,6.551283351620554,7.0,47.89857542034932,39.63953494541235,1
55.19765588496847,86.93273992095331,31.452937316188518,100.0,4.8270469016198145,1.0,22.86499407452725,23.26599053165709,1
65.6364574355462,28.59830467347695,54.7673796546957,60.82399563401741,1.0329069449920911,10.0,46.77493921298555,52.09518451476548,1
25.26098578243836,19.48949658150522,69.5039525956486,15.55956248114407,0.13012693165001155,9.0,13.814233395723356,36.69198715692941,0
23.590867738314472,36.16183860237511,60.0218833987969,35.88064989572644,1.6741576163774035,4.0,49.76695253956969,58.78878038935166,0
60.43883131233795,49.088279672890046,53.79163233197487,75.53458238573496,2.9262527747851665,3.0,45.26807691179591,34.4080342651037,1
55.93969346466372,54.866788986453834,70.02092185134282,100.0,4.799984726871559,4.0,59.98349217483619,12.752409603409816,1
55.00985700691753,45.175278842873404,0.0,10.35041719405104,9.484244458281704,4.0,49.34151617680786,10.260798379274693,1
56.928964189939514,57.04110793028593,63.55750639061815,3.0018903715238707,1.0923083715377213,10.0,19.903155134910126,1.8198099288406127,1
36.399505568430186,24.96921151619112,36.918486337451526,96.77412938429455,0.6707996070995724,2.0,11.951811351810397,52.65915665219978,0
54.64507394322007,78.87529208146519,13.387342062870864,59.7403544342726,16.549468924924888,1.0,45.375247831255884,91.15461838537988,1
55.86144946597362,48.35697643214863,60.22405199049962,28.29268170309084,0.5716955105387433,10.0,6.591769791972292,48.70476274370263,0
35.71297163947264,72.34591663176255,77.47317090325916,63.36572715306088,3.255144406058838,1.0,50.64033256616615,73.44093764008682,1
87.31549022289514,56.854506927554084,47.251029707446165,0.0,4.404180324119707,8.0,54.81961494372541,62.671465815780394,1
59.47665841823575,59.13506438307568,69.05749094405877,50.084387664929025,3.8976056681816296,2.0,46.100710215215976,29.63327980251828,1
26.17393005594703,61.39534560464408,82.24556515977291,58.19552932107713,0.4497994544815265,10.0,30.403985227863874,65.30631961981251,0
63.131072172676596,58.954171200346295,76.29828907168095,73.10675348844575,0.2935876879348118,5.0,61.501566922807314,30.428506169749703,1
30.50636659545357,62.85445519735088,82.79929058742786,24.652601192686557,0.5573592452565576,4.0,29.642491246053,30.82584260923282,0
65.74169207484904,76.58305060264863,64.84254982143784,52.14217903508398,4.404469340469416,8.0,42.12269080309723,35.828153481273795,1
73.17191158014808,53.930423394029404,51.50867277803186,26.864384348510317,3.930095440814525,2.0,37.142418181692264,36.776039553457395,1
33.58635363296579,64.18007515177024,17.960683762056632,56.384593891857925,1.3311738744306478,10.0,27.58772675190958,53.22738926372295,0
69.26752258488644,48.205286114255465,45.078750237401024,27.616341940924396,5.07743672079194,9.0,49.619490789050346,26.58226528218389,1
58.25561853872996,78.80234430898946,33.13506809367617,39.79747902099449,8.575867549232841,7.0,37.64928476039783,57.78205557165954,1
66.4412031998898,36.4721539588146,93.41885434995628,25.104615130244273,0.21234049223217102,7.0,19.916013586744743,57.49488166062942,0
87.93585965307895,86.01880865821632,46.482283751353265,66.27840604559142,3.4470702224380823,1.0,47.11618122601648,46.8592706488897,1
45.09223767994259,49.196840987113134,52.464096135689715,71.46127791641663,5.844804874504961,2.0,34.22548425057484,78.7922381721489,0
34.925276712850206,21.384497957639038,61.02970752080935,44.13448575106466,1.4538470139077937,4.0,34.90992444894328,65.74785297316618,0
32.209711407489536,52.562088298215784,50.87204892744907,50.95594987400071,1.8391915821910132,4.0,28.558461367929123,61.394585804009296,0
33.68379430069123,36.37896685050238,83.90102080861506,13.785214634161399,4.754901370388994,3.0,39.33653326737827,41.32306749086503,0
48.45796581171792,66.81287097977449,37.54701276531096,42.508083799830324,11.410741444139767,7.0,42.722146111280175,47.03532275628652,1
56.823039496332875,36.947520413952184,53.89214910474485,48.744884573956384,8.301667490193985,8.0,36.99450368915157,50.476147261755074,1
55.53381598660038,41.07633133570441,35.15058828603904,100.0,4.374906909849152,2.0,26.453831992544036,40.264827470552106,1
66.54366498072048,12.209185381089384,23.599549775585885,22.20082435564591,6.550774171064458,4.0,55.75149999005068,32.48861079383058,1
50.26003783755814,40.953873615018466,37.76461818189429,86.60443096881093,2.2692537234359955,3.0,37.116779960641935,0.0,1
79.07068154314634,1.5224134674208685,49.25926405903176,74.9214693366452,5.121684365473223,2.0,54.02163108785142,54.355308182496465,1
44.70686333524088,18.321943530285534,41.4139555096548,57.01591011225341,3.138497780730898,6.0,51.65779402962122,60.82894433766709,0
100.0,65.20829312288595,36.15158040252288,93.96551210487834,1.0532109527205673,4.0,25.20770699840603,16.77762287686328,1
62.51334695530012,65.71600317301665,21.873650726563323,59.302636815171574,6.048919511776899,6.0,55.32161378938225,52.10337299440983,1
32.856848871674345,58.50915123569929,48.337888547426104,59.728979891698216,4.064888725041598,2.0,37.9179666210817,28.169466433649518,0
28.582150038777755,30.66047713741574,19.905592519379955,48.67198367456137,2.2206782024312566,4.0,32.061253822673734,32.66941635185854,0
59.649448304863704,49.0457728771604,65.20111927379205,80.58922206046569,12.114686572842846,6.0,73.01487959559732,66.21521054726708,1
45.53074429348298,49.92794921818863,51.64879505869006,77.41173084527209,0.10578171669846345,5.0,38.518090375628404,20.187312195719723,1
64.28000988184183,26.832706216149145,20.84897001070139,34.35806781259469,1.8973288306166458,3.0,28.50829383527738,20.157044226135596,1
59.4647524914709,80.067966035343,43.81581845900273,17.018820135030815,0.29281616538810595,8.0,37.917532063675935,76.09668731287996,0
48.54342174686254,67.54724581151342,34.95687188818834,44.92548406510857,7.273450973382179,7.0,25.561212164220517,37.08886602927233,0
33.0641256386319,45.58071652340672,56.383490208383606,29.99903589005884,6.05511220888673,3.0,45.81991913486771,64.93091186462135,0
19.70305550628271,50.537716779890616,76.80900892046289,48.41188563461612,2.01248921450785,6.0,11.531105166142947,8.025942763421309,0
41.06970095865958,54.16765615895105,12.496550607085112,80.93595336710348,5.629859393851313,4.0,26.49372439967988,9.627934608182937,0
67.12797588646944,9.165302631514187,52.30052158294834,38.56745862283025,2.520385781542645,5.0,43.81036703712208,21.741109688431578,1
54.28187488260408,45.056452349588064,46.797344088667195,48.92941546721063,7.058138618893652,5.0,4.062587276385155,30.370784469346223,0
25.085224425760238,36.36031504004403,63.42680152900931,51.45056837020988,3.027363692319362,7.0,63.092405270760054,11.934268066937758,0
53.46361851702364,29.967599802101688,54.26393256475378,71.21077205513211,2.657520859413309,5.0,47.83243252939564,47.38592952859999,1
57.706347594576734,44.377994142280905,34.96061336522362,0.0,13.646107357671353,3.0,29.714217877996635,48.69188337313564,1
32.32285127597734,85.95373053699045,43.618921286667636,34.83249263086758,1.4442744656237738,10.0,68.866028031646,22.03714244322925,1
53.07450211891056,62.8168572253402,34.079482863930224,55.28209230698682,0.641709208320572,5.0,71.39497680393141,23.628026012183962,1
51.16417436892,38.57642020434406,71.52014277197196,80.00197391067152,4.3918821621381,7.0,36.07638943943012,26.264371322968774,1
27.140594043387537,61.45165562712317,50.42623297343884,37.70243881234487,17.421016873840983,5.0,50.94469777717831,16.702284022139175,1
57.155747206965664,77.98710873172004,88.02381371506016,3.0861823489531446,2.3727836040856705,5.0,60.0401208212143,0.0,1
61.215690527364686,68.49267365825537,48.786783723707586,65.4927861491534,0.32022262189049183,9.0,25.483593182177096,38.29919387710269,1
71.66102486350553,51.19260739840348,35.831864661790746,34.115940279359265,2.0723168614733036,3.0,36.560226340139415,31.391246145980467,1
71.07604104069806,37.061264445888526,19.725712147743458,20.25833352274097,3.5254070989203523,6.0,55.31016020668221,33.43708310346853,1
22.446612640858177,63.9644662722718,13.937206474881101,34.3913652571694,0.8832265259667211,1.0,29.463781095035493,19.763929579824563,0
31.243499201697546,57.869707708434994,18.317281139890206,45.38686605860376,5.3662173490006815,10.0,37.116620943251334,56.209949983005345,0
60.300705344173195,67.90386440055465,55.342533020229666,34.881383386544684,30.0,5.0,70.91407534192172,88.50783178834163,1
60.275719018244175,62.70343603363939,60.17450046459868,0.0,3.0050234810604626,8.0,26.551900526050694,23.31830287957689,1
60.30095372612096,70.9910543063867,18.376185959357333,72.4266549221783,2.190421042184496,5.0,30.46929439052797,67.99392277944696,1
100.0,39.29529576878864,67.90076628152231,81.87187603196806,2.5599996218896064,9.0,16.541551408259206,47.332996242945875,1
61.41781021386334,76.34788131268651,40.33877896633121,66.28804978348765,0.6116641047236742,6.0,14.004290936306681,40.708397835648675,1
72.71131280361197,53.95199209384799,52.93586023971099,21.557858239379584,10.739612782062924,8.0,51.98324531378569,33.11754526874338,1
69.08003526986406,91.5052174525053,82.24441256510849,44.96271165131205,2.679227257005046,10.0,7.6128923289306885,38.33566259532016,1
63.02782502611596,36.21624363820864,67.93678631731063,49.83696711926355,2.4491904824707107,8.0,21.710935730621447,62.991813793972526,0
43.69461510719309,84.71927606330499,44.629387041883355,64.96985973904776,5.389495570383879,3.0,69.9479010447231,17.238380780869754,1
65.17938440986535,53.95821566925296,32.17615549169425,66.70851221795202,2.9172810626817514,7.0,30.652532418262417,34.49986537697097,1
34.54349570924856,36.97163992771103,6.963691973413901,31.645655030537608,5.223937935496715,7.0,33.38702474793566,64.98000415645006,0
45.26362786519982,40.32228331891357,35.616933615151595,52.04988891033901,0.31707597555369554,10.0,25.384964433384788,59.67429387055994,0
40.29272904341793,43.5930538361136,45.77739522344611,61.432010115381026,8.402611555044055,6.0,41.792937388273124,17.54828122099513,1
51.63748278772645,58.48331892803833,30.25640945697632,86.39555805366916,14.109227017926973,7.0,66.84148708342971,36.34816244437909,1
96.29317133347017,60.45670976070999,47.37486065815391,67.61266349561808,5.23150431653046,2.0,48.03600093072794,54.560156956680544,1
12.654696148165037,38.52599992122842,51.53703765917536,69.72641718438797,15.457464948642112,9.0,55.05355370131642,53.268562386421934,0
63.72520380749027,49.51290815478034,45.50288036383843,52.09566569823402,0.821027132820909,10.0,28.434492918572683,59.502690424865754,0
17.745682576206967,92.84540717223727,36.99994838353081,85.2614786300876,3.2448495254896397,10.0,56.18129582083017,47.685717763345956,0
